Found 285 images belonging to 4 classes.
Found 98 images belonging to 4 classes.
training starts
3,416,0.69,0.75
3,418,1.07,0.38
3,419,0.94,0.62
3,421,1.08,0.44
3,423,0.96,0.69
3,425,1.07,0.62
3,427,0.85,0.50
3,428,0.69,0.75
3,430,0.76,0.75
3,432,0.81,0.62
3,434,0.57,0.88
3,436,0.95,0.62
3,438,1.14,0.56
3,440,0.98,0.56
3,442,0.84,0.75
3,444,1.07,0.31
3,446,0.87,0.56
3,447,0.92,0.69
3,449,0.80,0.75
3,451,0.89,0.50
3,453,1.05,0.44
3,455,0.95,0.62
3,456,1.04,0.62
3,457,1.19,0.38
3,459,1.09,0.62
3,461,0.97,0.75
3,463,0.65,0.88
3,465,0.75,0.75
3,466,1.33,0.31
3,468,0.96,0.75
3,470,1.08,0.56
3,472,0.84,0.69
3,474,0.81,0.62
3,475,0.87,0.69
3,476,0.59,0.81
3,478,0.57,0.88
3,480,0.94,0.62
3,481,1.00,0.69
3,482,1.00,0.56
3,484,0.91,0.56
3,486,0.86,0.69
3,488,1.09,0.50
3,490,1.29,0.31
3,492,0.80,0.62
3,494,1.25,0.44
3,496,0.84,0.75
3,498,1.20,0.44
3,500,0.94,0.75
TEST: 3,500,0.77,0.78
checkpoint: models/latest
4,0,0.91,0.56
TEST: 4,0,1.15,0.00
4,2,1.07,0.50
4,4,0.77,0.81
4,5,0.84,0.69
4,7,0.88,0.62
4,9,1.15,0.50
4,11,0.69,0.69
4,13,0.79,0.75
4,15,0.78,0.69
4,16,1.06,0.56
4,18,0.79,0.62
4,20,0.86,0.56
4,22,1.10,0.50
4,23,1.13,0.50
4,25,1.14,0.56
4,26,1.11,0.44
4,28,0.55,0.81
4,29,1.02,0.50
4,31,0.85,0.62
4,32,0.95,0.75
4,34,1.11,0.50
4,36,0.97,0.75
4,37,0.70,0.81
4,39,0.90,0.62
4,41,0.57,0.81
4,42,1.23,0.44
4,44,0.80,0.62
4,46,0.80,0.75
4,48,1.09,0.46
4,50,1.07,0.44
4,51,1.12,0.56
4,53,0.77,0.69
4,54,0.97,0.69
4,56,0.54,0.88
4,58,1.00,0.50
4,59,1.02,0.50
4,61,1.01,0.56
4,63,0.65,0.75
4,65,0.94,0.56
4,67,0.89,0.56
4,69,0.96,0.56
4,71,0.92,0.62
4,73,1.01,0.69
4,75,1.01,0.62
4,77,0.93,0.50
4,79,1.24,0.50
4,80,0.76,0.75
4,81,0.81,0.62
4,82,0.71,0.75
4,84,0.93,0.54
4,85,0.87,0.50
4,87,0.97,0.69
4,89,1.03,0.56
4,91,1.16,0.56
4,93,0.83,0.69
4,95,0.77,0.75
4,96,0.89,0.75
4,98,0.96,0.62
4,99,0.86,0.62
TEST: 4,100,0.74,0.79
4,101,0.79,0.62
4,102,1.02,0.54
4,104,0.89,0.62
4,106,0.83,0.62
4,107,0.86,0.50
4,108,0.63,0.69
4,110,0.75,0.75
4,112,1.05,0.62
4,113,0.94,0.62
4,115,0.90,0.75
4,117,1.17,0.50
4,119,0.90,0.50
4,121,0.98,0.69
4,122,1.14,0.31
4,124,0.83,0.62
4,125,0.77,0.62
4,127,0.77,0.75
4,129,0.89,0.69
4,131,0.96,0.50
4,132,1.20,0.38
4,133,0.85,0.62
4,135,0.85,0.50
4,137,1.03,0.69
4,139,0.92,0.56
4,141,0.97,0.69
4,143,0.97,0.62
4,145,1.09,0.44
4,147,0.83,0.56
4,149,0.91,0.62
4,151,1.13,0.56
4,153,0.88,0.62
4,154,1.01,0.56
4,156,1.52,0.31
4,158,1.11,0.38
4,160,0.99,0.69
4,162,0.84,0.69
4,164,0.84,0.75
4,166,0.83,0.69
4,168,0.96,0.69
4,170,0.76,0.62
4,172,0.71,0.81
4,173,0.79,0.75
4,175,0.91,0.62
4,177,1.02,0.50
4,179,1.04,0.56
4,180,1.01,0.56
4,182,0.98,0.69
4,184,0.72,0.69
4,186,0.82,0.62
4,187,1.09,0.56
4,188,0.98,0.62
4,190,0.75,0.62
4,191,0.96,0.75
4,193,0.89,0.62
4,194,0.89,0.75
4,195,0.70,0.94
4,197,0.88,0.62
4,199,0.80,0.81
TEST: 4,200,1.22,0.00
4,201,0.70,0.88
4,203,0.49,0.75
4,205,1.21,0.44
4,207,1.03,0.69
4,209,0.66,0.69
4,211,0.90,0.56
4,213,0.85,0.69
4,215,1.08,0.50
4,217,0.89,0.69
4,219,0.85,0.56
4,221,0.99,0.62
4,223,0.83,0.62
4,225,0.82,0.75
4,226,0.78,0.56
4,227,1.11,0.50
4,229,0.87,0.50
4,231,0.91,0.62
4,233,0.53,0.88
4,234,0.93,0.69
4,236,0.89,0.62
4,238,0.83,0.56
4,240,0.59,0.88
4,242,1.08,0.56
4,244,0.73,0.81
4,246,1.07,0.46
4,248,0.85,0.75
4,250,0.87,0.75
4,252,0.77,0.62
4,254,0.71,0.81
4,255,1.00,0.50
4,257,0.81,0.75
4,259,1.08,0.69
4,261,0.99,0.69
4,262,1.10,0.50
4,264,1.10,0.54
4,266,1.06,0.62
4,268,0.78,0.69
4,270,0.85,0.56
4,272,1.18,0.44
4,274,0.88,0.69
4,276,0.84,0.75
4,278,1.09,0.75
4,280,1.01,0.56
4,282,0.72,0.69
4,284,0.77,0.75
4,286,0.80,0.69
4,287,0.77,0.69
4,289,0.78,0.81
4,291,0.95,0.62
4,293,0.84,0.69
4,294,0.81,0.62
4,295,0.65,0.62
4,297,0.70,0.75
4,298,0.98,0.62
4,300,0.87,0.69
TEST: 4,300,0.73,0.79
4,301,1.02,0.56
4,303,1.08,0.62
4,305,0.90,0.69
4,306,0.89,0.62
4,308,0.82,0.69
4,310,0.96,0.56
4,311,0.89,0.81
4,313,0.94,0.38
4,315,0.86,0.56
4,317,0.70,0.75
4,319,0.69,0.75
4,321,1.16,0.44
4,322,0.63,0.75
4,324,0.82,0.56
4,326,0.72,0.81
4,328,0.93,0.62
4,330,0.72,0.69
4,332,0.70,0.81
4,334,0.91,0.69
4,336,0.68,1.00
4,337,0.71,0.69
4,339,0.89,0.69
4,341,0.92,0.50
4,342,0.92,0.56
4,344,1.00,0.62
4,346,0.76,0.75
4,348,0.79,0.56
4,350,0.82,0.75
4,352,0.86,0.62
4,354,0.85,0.54
4,356,0.75,0.62
4,357,0.94,0.56
4,359,0.88,0.62
4,360,0.67,0.88
4,361,0.83,0.69
4,362,1.19,0.38
4,363,0.98,0.69
4,364,0.70,0.81
4,366,0.82,0.62
4,368,0.83,0.56
4,370,0.69,0.69
4,372,0.81,0.54
4,374,0.78,0.62
4,376,0.66,0.88
4,378,0.93,0.75
4,380,0.91,0.44
4,382,1.02,0.62
4,384,1.17,0.44
4,386,1.06,0.56
4,388,0.88,0.62
4,390,1.13,0.31
4,392,0.86,0.62
4,393,0.84,0.69
4,394,0.85,0.69
4,396,0.85,0.62
4,398,0.90,0.50
4,399,0.94,0.62
TEST: 4,400,0.27,1.00
4,401,0.57,0.94
4,403,0.81,0.56
4,405,0.91,0.50
4,406,0.82,0.62
4,407,0.99,0.56
4,409,0.73,0.81
4,410,0.87,0.75
4,411,0.94,0.69
4,413,1.15,0.56
4,415,0.93,0.69
4,417,0.73,0.69
4,419,1.06,0.69
4,421,1.03,0.44
4,423,0.84,0.62
4,424,0.78,0.69
4,426,0.80,0.69
4,428,1.09,0.62
4,430,0.79,0.62
4,432,0.79,0.56
4,434,0.97,0.56
4,436,0.82,0.62
4,438,0.73,0.75
4,440,0.80,0.69
4,441,0.69,0.75
4,443,1.10,0.44
4,445,0.72,0.81
4,447,0.72,0.62
4,448,0.76,0.69
4,450,0.90,0.50
4,452,0.83,0.56
4,454,0.90,0.62
4,456,1.12,0.62
4,458,1.07,0.44
4,459,0.80,0.81
4,461,0.86,0.81
4,463,0.91,0.69
4,465,0.82,0.62
4,467,0.75,0.56
4,468,1.00,0.50
4,470,0.91,0.69
4,471,1.09,0.69
4,473,0.80,0.62
4,475,0.85,0.62
4,477,1.09,0.69
4,479,0.60,0.69
4,481,0.56,0.88
4,482,0.84,0.62
4,484,0.77,0.75
4,485,1.05,0.56
4,486,0.66,0.62
4,488,1.00,0.50
4,489,0.73,0.69
4,490,0.78,0.75
4,491,0.78,0.75
4,493,0.92,0.62
4,495,1.12,0.44
4,497,1.12,0.38
4,499,0.73,0.62
4,500,0.72,0.62
TEST: 4,500,0.72,0.80
checkpoint: models/latest
5,0,0.84,0.69
TEST: 5,0,0.93,1.00
5,2,0.92,0.75
5,3,1.11,0.50
5,5,0.81,0.81
5,7,0.77,0.88
5,9,1.02,0.50
5,10,0.96,0.56
5,12,0.79,0.69
5,14,0.74,0.75
5,16,1.22,0.38
5,18,0.66,0.75
5,20,1.12,0.50
5,22,1.15,0.69
5,24,1.01,0.62
5,25,0.89,0.75
5,27,0.91,0.69
5,29,0.90,0.62
5,30,1.05,0.50
5,32,0.74,0.62
5,34,0.91,0.75
5,36,0.89,0.69
5,38,0.82,0.62
5,40,1.01,0.50
5,42,0.90,0.50
5,44,0.94,0.75
5,46,0.95,0.75
5,48,0.79,0.62
5,50,0.69,0.81
5,52,0.66,0.88
5,54,0.81,0.81
5,56,0.71,0.81
5,58,0.92,0.62
5,60,0.87,0.56
5,62,0.93,0.56
5,63,0.74,0.69
5,64,0.70,0.75
5,66,0.78,0.62
5,68,1.05,0.56
5,70,0.78,0.69
5,72,0.61,0.81
5,73,1.01,0.62
5,75,0.80,0.62
5,77,0.77,0.69
5,79,1.16,0.44
5,80,1.19,0.38
5,81,1.00,0.50
5,83,0.97,0.50
5,85,0.82,0.81
5,86,0.94,0.69
5,88,0.94,0.56
5,90,0.68,0.69
5,91,0.68,0.75
5,93,1.29,0.50
5,95,0.93,0.50
5,96,0.58,0.88
5,98,0.92,0.62
5,100,1.04,0.50
TEST: 5,100,0.71,0.77
5,101,0.73,0.69
5,103,1.08,0.38
5,105,0.82,0.62
5,107,0.60,0.81
5,109,0.81,0.56
5,111,1.01,0.44
5,113,1.07,0.50
5,115,0.69,0.75
5,116,1.11,0.56
5,117,0.88,0.62
5,119,0.84,0.69
5,121,0.53,0.88
5,123,0.63,0.62
5,124,1.05,0.50
5,125,0.62,0.75
5,127,0.82,0.56
5,129,0.92,0.50
5,131,0.57,0.81
5,133,1.01,0.50
5,135,0.92,0.88
5,136,0.60,0.88
5,138,1.14,0.50
5,140,0.67,0.88
5,142,0.97,0.62
5,144,0.86,0.69
5,146,0.80,0.81
5,148,0.91,0.62
5,150,1.00,0.50
5,152,0.63,0.75
5,154,0.98,0.44
5,155,0.73,0.75
5,157,0.71,0.69
5,158,0.96,0.69
5,160,1.04,0.50
5,162,0.81,0.69
5,164,0.81,0.62
5,165,0.73,0.56
5,166,0.91,0.69
5,168,0.99,0.50
5,170,0.94,0.75
5,172,1.05,0.56
5,174,0.85,0.56
5,176,0.93,0.69
5,178,0.73,0.69
5,179,0.87,0.69
5,181,1.09,0.38
5,183,0.77,0.69
5,185,1.06,0.50
5,186,1.04,0.56
5,188,0.81,0.62
5,189,1.12,0.56
5,191,0.95,0.50
5,193,0.84,0.62
5,195,0.84,0.69
5,197,0.85,0.69
5,199,0.77,0.69
TEST: 5,200,0.23,1.00
5,201,0.98,0.50
5,202,0.60,0.75
5,204,0.58,0.81
5,206,0.77,0.75
5,208,0.77,0.62
5,210,0.72,0.69
5,212,0.83,0.50
5,214,0.92,0.81
5,216,0.80,0.62
5,218,0.86,0.62
5,220,0.65,0.88
5,221,1.01,0.38
5,223,0.94,0.50
5,224,0.88,0.62
5,225,0.66,0.81
5,227,0.69,0.88
5,229,0.82,0.69
5,231,1.03,0.46
5,232,0.90,0.81
5,234,0.80,0.62
5,236,0.88,0.56
5,238,0.72,0.75
5,240,0.79,0.81
5,242,0.58,0.88
5,244,0.70,0.62
5,245,0.90,0.62
5,247,0.85,0.62
5,248,0.89,0.62
5,250,0.78,0.62
5,252,0.79,0.69
5,254,0.90,0.69
5,256,0.88,0.75
5,257,0.96,0.56
5,258,0.74,0.69
5,259,0.94,0.69
5,261,0.65,0.75
5,262,1.25,0.44
5,264,0.59,0.81
5,266,0.80,0.69
5,268,0.85,0.69
5,269,0.88,0.56
5,271,0.73,0.81
5,273,0.53,0.94
5,274,0.94,0.62
5,276,0.89,0.56
5,278,0.80,0.81
5,280,0.76,0.81
5,282,0.78,0.62
5,284,0.87,0.62
5,286,0.85,0.56
5,288,0.75,0.88
5,290,0.70,0.88
5,291,0.84,0.75
5,293,0.66,0.69
5,295,0.64,0.81
5,297,0.66,0.75
5,299,0.40,0.88
TEST: 5,300,0.66,0.79
5,301,0.82,0.69
5,303,1.01,0.69
5,304,0.78,0.81
5,306,1.20,0.44
5,308,0.82,0.62
5,310,0.80,0.62
5,312,0.79,0.75
5,314,0.68,0.69
5,316,1.01,0.62
5,317,0.90,0.62
5,319,0.85,0.56
5,321,0.61,0.85
5,323,0.64,0.75
5,325,0.88,0.62
5,327,0.88,0.56
5,329,0.55,0.75
5,330,1.21,0.38
5,332,0.74,0.75
5,333,0.86,0.81
5,335,0.84,0.56
5,337,0.61,0.81
5,339,0.99,0.54
5,341,0.79,0.62
5,342,1.06,0.56
5,343,0.65,0.81
5,345,0.72,0.75
5,347,1.04,0.56
5,349,0.65,0.88
5,351,0.96,0.50
5,353,0.76,0.75
5,354,0.85,0.62
5,355,0.70,0.81
5,357,0.96,0.62
5,359,0.83,0.69
5,361,0.86,0.62
5,363,0.85,0.75
5,364,0.77,0.62
5,366,0.86,0.75
5,367,0.78,0.75
5,369,0.86,0.56
5,371,0.60,0.75
5,373,0.81,0.69
5,375,0.97,0.38
5,377,0.66,0.75
5,378,0.94,0.69
5,380,0.88,0.75
5,382,0.96,0.56
5,384,1.02,0.50
5,386,0.88,0.69
5,387,0.77,0.69
5,389,1.14,0.50
5,390,0.74,0.56
5,392,0.86,0.75
5,394,1.02,0.50
5,396,1.11,0.44
5,398,0.81,0.69
5,400,0.93,0.81
TEST: 5,400,1.36,0.00
5,401,0.86,0.62
5,403,0.75,0.69
5,405,0.70,0.81
5,406,0.93,0.56
5,408,1.23,0.56
5,410,0.63,0.75
5,412,0.67,0.75
5,414,0.68,0.81
5,416,0.72,0.62
5,417,0.63,0.81
5,419,0.66,0.75
5,421,1.01,0.50
5,423,0.94,0.50
5,425,0.82,0.50
5,427,0.50,0.94
5,428,0.81,0.62
5,430,0.86,0.62
5,432,0.73,0.75
5,434,0.81,0.62
5,436,1.04,0.75
5,438,0.88,0.62
5,439,0.78,0.75
5,440,0.70,0.81
5,442,0.68,0.75
5,443,0.97,0.56
5,444,0.79,0.62
5,446,0.61,0.81
5,448,0.71,0.56
5,450,0.97,0.62
5,451,0.68,0.81
5,452,0.80,0.81
5,453,0.88,0.56
5,455,0.76,0.69
5,456,0.99,0.44
5,458,0.74,0.81
5,460,0.82,0.50
5,462,0.71,0.81
5,463,0.91,0.62
5,464,0.96,0.50
5,466,0.96,0.50
5,467,0.79,0.75
5,469,0.75,0.81
5,470,0.62,0.69
5,472,0.89,0.69
5,474,1.05,0.44
5,476,0.77,0.81
5,477,0.86,0.69
5,479,0.88,0.62
5,480,0.80,0.69
5,482,0.91,0.62
5,484,0.91,0.62
5,486,0.75,0.62
5,487,0.84,0.75
5,489,1.06,0.62
5,491,0.65,0.81
5,493,0.80,0.69
5,495,0.61,0.81
5,497,0.89,0.69
5,499,0.99,0.62
TEST: 5,500,0.68,0.80
checkpoint: models/epoch-5.h5
6,0,0.68,0.77
TEST: 6,0,0.93,1.00
6,2,0.91,0.75
6,4,0.90,0.62
6,5,0.75,0.69
6,7,1.02,0.50
6,9,0.90,0.56
6,10,0.99,0.62
6,12,0.69,0.75
6,13,1.02,0.62
6,15,0.61,0.75
6,17,0.77,0.75
6,19,0.87,0.69
6,21,1.03,0.56
6,23,0.89,0.75
6,25,0.68,0.75
6,27,0.62,0.81
6,28,0.93,0.56
6,29,0.82,0.56
6,31,1.06,0.69
6,33,0.93,0.69
6,35,0.80,0.62
6,37,0.78,0.75
6,39,0.98,0.50
6,41,1.01,0.56
6,42,0.64,0.75
6,44,0.67,0.75
6,46,0.68,0.88
6,48,1.42,0.38
6,49,0.97,0.56
6,51,0.67,0.75
6,53,1.12,0.50
6,55,1.06,0.44
6,57,0.88,0.62
6,59,1.07,0.56
6,60,0.90,0.69
6,62,0.85,0.62
6,63,0.62,0.88
6,65,0.58,0.81
6,66,0.90,0.62
6,68,0.91,0.56
6,70,0.84,0.50
6,72,0.67,0.77
6,74,0.61,0.81
6,75,1.06,0.44
6,77,0.93,0.75
6,78,1.00,0.56
6,80,0.66,0.88
6,82,1.00,0.50
6,84,0.49,0.81
6,85,0.84,0.69
6,87,0.89,0.44
6,89,0.94,0.56
6,91,0.82,0.62
6,93,0.35,0.94
6,95,0.56,0.94
6,97,0.81,0.62
6,99,0.49,0.94
TEST: 6,100,0.64,0.82
6,101,0.80,0.62
6,102,0.98,0.50
6,104,0.77,0.81
6,106,0.97,0.62
6,108,0.87,0.54
6,110,0.50,0.88
6,112,0.91,0.56
6,113,0.81,0.56
6,115,0.95,0.50
6,116,0.53,0.81
6,118,0.72,0.62
6,119,0.82,0.69
6,120,0.81,0.81
6,121,0.98,0.62
6,123,0.76,0.75
6,125,0.82,0.62
6,127,0.67,0.75
6,129,0.96,0.56
6,131,0.73,0.75
6,133,0.97,0.62
6,135,0.75,0.69
6,136,1.05,0.38
6,138,1.01,0.56
6,140,0.99,0.81
6,141,0.64,0.69
6,142,0.76,0.62
6,143,0.88,0.50
6,145,0.84,0.69
6,147,1.05,0.56
6,149,0.61,0.75
6,150,0.78,0.75
6,151,0.75,0.75
6,153,0.77,0.69
6,155,0.89,0.56
6,157,0.70,0.69
6,158,1.47,0.44
6,160,0.75,0.69
6,161,0.55,0.81
6,163,1.14,0.44
6,165,0.96,0.62
6,167,0.91,0.50
6,168,0.66,0.88
6,169,1.03,0.69
6,170,0.70,0.62
6,172,0.75,0.75
6,174,0.70,0.75
6,176,0.60,0.81
6,178,0.86,0.62
6,180,0.70,0.85
6,182,0.82,0.75
6,184,0.79,0.81
6,185,0.94,0.69
6,187,0.77,0.81
6,189,1.00,0.56
6,191,0.94,0.50
6,192,0.64,0.75
6,194,0.84,0.75
6,196,1.25,0.31
6,198,0.64,0.69
6,200,0.87,0.62
TEST: 6,200,1.81,0.00
6,202,0.99,0.62
6,204,0.80,0.75
6,206,0.86,0.69
6,207,1.16,0.38
6,209,0.76,0.56
6,210,0.78,0.62
6,211,0.84,0.62
6,212,0.60,0.88
6,214,0.97,0.56
6,215,0.73,0.69
6,217,0.76,0.69
6,219,0.75,0.62
6,221,0.93,0.50
6,223,0.84,0.62
6,225,0.94,0.56
6,227,0.62,0.81
6,229,0.42,0.81
6,231,0.80,0.62
6,233,0.72,0.81
6,235,0.92,0.56
6,236,0.90,0.62
6,238,0.72,0.75
6,240,0.83,0.56
6,242,0.92,0.56
6,244,0.85,0.56
6,246,0.63,0.81
6,248,0.87,0.62
6,250,0.86,0.69
6,251,0.77,0.69
6,253,0.87,0.69
6,255,0.96,0.50
6,257,0.73,0.62
6,259,0.93,0.56
6,261,0.65,0.81
6,262,0.72,0.94
6,264,0.74,0.56
6,266,0.89,0.75
6,268,0.87,0.56
6,270,0.60,0.77
6,272,0.79,0.56
6,274,0.80,0.75
6,275,0.76,0.56
6,277,0.74,0.56
6,279,0.83,0.69
6,280,0.77,0.88
6,282,0.56,0.75
6,284,0.83,0.62
6,286,0.81,0.56
6,288,0.87,0.54
6,290,0.96,0.62
6,291,0.98,0.50
6,293,0.51,0.88
6,294,0.96,0.62
6,296,1.03,0.50
6,297,0.47,0.81
6,299,0.87,0.62
TEST: 6,300,0.67,0.82
6,301,0.62,0.69
6,303,0.91,0.75
6,305,1.18,0.44
6,306,0.62,0.62
6,307,1.09,0.56
6,309,1.01,0.62
6,311,0.70,0.69
6,313,0.82,0.62
6,314,0.84,0.56
6,316,1.00,0.56
6,317,0.74,0.75
6,318,0.96,0.44
6,320,0.63,0.75
6,322,0.49,0.88
6,323,0.87,0.62
6,325,0.59,0.75
6,326,0.71,0.75
6,328,0.54,0.81
6,330,0.89,0.50
6,332,0.65,0.69
6,334,0.67,0.69
6,335,1.09,0.56
6,337,0.77,0.69
6,339,0.67,0.69
6,340,0.93,0.44
6,342,0.77,0.69
6,344,0.80,0.69
6,346,0.58,0.88
6,348,0.95,0.69
6,350,0.67,0.88
6,352,0.63,0.81
6,353,0.77,0.69
6,355,0.85,0.75
6,357,0.84,0.69
6,359,1.01,0.50
6,361,0.82,0.50
6,363,0.74,0.69
6,365,0.63,0.69
6,367,0.85,0.62
6,369,0.70,0.62
6,371,0.64,0.62
6,373,0.87,0.62
6,374,0.88,0.69
6,375,0.85,0.62
6,377,0.83,0.50
6,379,0.64,0.75
6,381,0.87,0.62
6,382,0.85,0.62
6,384,0.86,0.50
6,386,0.55,0.81
6,387,0.66,0.81
6,388,0.61,0.62
6,389,0.86,0.69
6,391,0.61,0.69
6,392,0.93,0.62
6,394,0.75,0.75
6,396,0.79,0.85
6,397,0.82,0.62
6,399,0.95,0.56
TEST: 6,400,0.03,1.00
6,401,0.49,0.81
6,403,0.67,0.75
6,404,1.08,0.69
6,405,0.53,0.75
6,407,0.84,0.75
6,409,0.72,0.69
6,411,1.02,0.56
6,413,0.89,0.56
6,415,0.74,0.75
6,417,0.55,0.75
6,419,0.89,0.56
6,421,0.59,0.69
6,423,0.98,0.50
6,425,0.71,0.81
6,427,0.91,0.56
6,428,0.62,0.88
6,430,0.81,0.69
6,432,0.52,0.85
6,433,0.42,0.88
6,435,0.91,0.62
6,437,0.73,0.62
6,438,0.86,0.62
6,439,0.81,0.62
6,441,0.49,0.81
6,443,1.07,0.56
6,445,0.55,0.81
6,447,0.99,0.50
6,449,1.01,0.62
6,451,0.87,0.56
6,453,0.79,0.69
6,455,0.58,0.88
6,457,0.82,0.69
6,459,0.68,0.81
6,460,0.86,0.75
6,461,0.74,0.69
6,462,0.69,0.81
6,464,0.79,0.75
6,466,0.83,0.62
6,468,0.82,0.69
6,469,0.92,0.56
6,471,0.91,0.56
6,472,0.96,0.44
6,473,0.54,0.88
6,475,0.74,0.75
6,477,0.86,0.75
6,479,0.76,0.69
6,481,0.80,0.62
6,482,1.02,0.44
6,483,0.92,0.69
6,485,0.30,1.00
6,487,1.02,0.50
6,488,0.65,0.69
6,490,0.53,0.88
6,492,1.07,0.44
6,494,0.76,0.81
6,495,0.79,0.75
6,497,0.54,0.81
6,499,0.84,0.75
TEST: 6,500,0.66,0.82
checkpoint: models/latest
7,0,1.01,0.62
TEST: 7,0,0.96,1.00
7,2,0.84,0.56
7,4,0.73,0.69
7,6,0.98,0.56
7,8,0.87,0.62
7,10,0.70,0.75
7,12,0.62,0.81
7,14,0.77,0.69
7,16,0.68,0.81
7,18,0.68,0.69
7,19,0.79,0.62
7,20,1.06,0.62
7,22,0.78,0.69
7,24,0.58,0.88
7,26,1.15,0.50
7,28,1.15,0.50
7,29,1.40,0.44
7,30,0.97,0.56
7,31,0.68,0.69
7,33,0.65,0.75
7,35,0.62,0.75
7,37,1.13,0.56
7,39,0.75,0.54
7,41,0.94,0.50
7,43,0.72,0.75
7,45,0.84,0.56
7,47,0.58,0.88
7,49,1.04,0.56
7,50,0.97,0.69
7,52,0.94,0.69
7,54,0.62,0.75
7,55,0.69,0.56
7,57,0.66,0.69
7,59,0.70,0.62
7,61,0.62,0.81
7,63,0.53,0.75
7,65,0.57,0.81
7,67,1.04,0.50
7,68,0.72,0.69
7,70,1.09,0.56
7,71,0.83,0.62
7,73,0.45,0.81
7,75,1.09,0.54
7,77,0.59,0.88
7,79,0.86,0.50
7,81,0.72,0.69
7,83,0.74,0.75
7,84,1.02,0.56
7,85,0.94,0.62
7,87,0.89,0.56
7,89,0.78,0.75
7,91,0.62,0.88
7,93,0.65,0.77
7,95,1.19,0.44
7,96,1.11,0.44
7,98,0.75,0.69
7,100,0.65,0.81
TEST: 7,100,0.64,0.81
7,101,0.65,0.75
7,103,0.75,0.62
7,105,0.56,0.81
7,107,0.95,0.50
7,108,1.08,0.50
7,110,1.05,0.50
7,112,0.90,0.50
7,114,0.91,0.69
7,116,1.06,0.50
7,118,0.84,0.62
7,120,0.53,0.69
7,122,0.79,0.50
7,124,0.60,0.88
7,126,0.65,0.88
7,128,0.68,0.69
7,130,0.91,0.69
7,132,0.87,0.50
7,134,0.83,0.69
7,136,1.04,0.50
7,138,0.74,0.75
7,140,0.80,0.75
7,142,0.64,0.75
7,144,0.78,0.62
7,146,0.61,0.81
7,147,0.91,0.62
7,148,1.11,0.62
7,150,0.91,0.75
7,152,0.84,0.69
7,154,0.67,0.69
7,156,0.76,0.69
7,157,0.39,0.94
7,159,0.71,0.81
7,161,0.88,0.69
7,163,0.79,0.75
7,165,0.86,0.69
7,167,0.86,0.75
7,169,0.78,0.69
7,171,0.72,0.62
7,172,0.58,0.81
7,174,1.03,0.50
7,176,0.46,0.81
7,178,0.55,0.75
7,180,0.73,0.75
7,182,0.73,0.69
7,184,0.69,0.62
7,186,0.98,0.75
7,188,0.66,0.69
7,189,0.62,0.81
7,191,0.94,0.62
7,193,0.70,0.69
7,195,0.73,0.75
7,197,0.62,0.75
7,199,1.04,0.50
7,200,0.89,0.69
TEST: 7,200,0.14,1.00
7,202,0.68,0.75
7,204,0.81,0.69
7,206,0.71,0.81
7,208,0.88,0.62
7,209,0.57,0.88
7,211,0.96,0.62
7,213,0.61,0.81
7,215,0.45,0.88
7,217,0.83,0.62
7,219,0.81,0.69
7,221,0.62,0.69
7,223,0.96,0.81
7,224,0.73,0.75
7,226,0.87,0.56
7,228,0.65,0.81
7,230,0.54,0.88
7,232,0.61,0.75
7,234,0.84,0.62
7,236,0.43,0.88
7,238,0.49,0.81
7,240,0.78,0.81
7,242,0.88,0.62
7,243,0.83,0.69
7,244,0.62,0.81
7,246,0.81,0.69
7,248,0.67,0.75
7,250,0.73,0.75
7,252,0.93,0.62
7,253,0.74,0.88
7,255,0.73,0.62
7,257,1.00,0.56
7,259,0.96,0.50
7,261,0.57,0.75
7,263,0.56,0.75
7,265,0.89,0.69
7,266,0.69,0.75
7,268,0.68,0.69
7,270,0.71,0.69
7,272,0.59,0.75
7,274,1.06,0.50
7,275,0.83,0.75
7,276,0.64,0.81
7,277,0.72,0.69
7,279,0.92,0.62
7,281,0.91,0.62
7,283,0.63,0.69
7,285,0.57,0.88
7,287,0.77,0.81
7,289,0.84,0.69
7,291,0.86,0.62
7,292,0.42,0.88
7,294,0.66,0.69
7,296,0.73,0.75
7,298,0.82,0.69
7,300,0.55,0.81
TEST: 7,300,0.61,0.81
7,301,0.97,0.56
7,303,0.79,0.69
7,305,0.61,0.81
7,307,0.66,0.62
7,309,0.48,0.77
7,311,0.99,0.50
7,313,0.69,0.69
7,315,0.53,0.81
7,317,0.77,0.75
7,318,0.65,0.69
7,320,0.64,0.81
7,322,1.03,0.62
7,323,0.87,0.69
7,325,1.13,0.38
7,327,0.73,0.69
7,328,0.83,0.56
7,330,0.77,0.81
7,332,0.87,0.75
7,334,0.76,0.69
7,336,0.92,0.69
7,337,0.97,0.56
7,339,0.88,0.62
7,341,1.14,0.62
7,343,0.91,0.62
7,345,0.59,0.69
7,346,0.63,0.88
7,347,0.56,0.62
7,349,0.94,0.69
7,351,0.77,0.75
7,353,1.10,0.56
7,355,0.78,0.62
7,356,0.95,0.56
7,358,0.54,0.94
7,360,0.69,0.62
7,362,0.72,0.62
7,364,0.83,0.69
7,365,0.79,0.69
7,367,1.00,0.62
7,369,0.98,0.75
7,371,0.85,0.50
7,372,0.90,0.56
7,373,0.80,0.62
7,375,0.67,0.62
7,376,0.92,0.62
7,378,0.54,0.81
7,380,0.35,0.94
7,382,0.83,0.62
7,383,1.03,0.62
